time,text
2023-04-10T14:00:34.928+03:00,{$KRSB} никто не может добавить в закладки 🔖
2021-06-07T12:26:21.691+03:00,{$KRSB} Я один не могу её в закладки сохранить?)
2021-05-21T09:55:35.701+03:00,"{$KRSB} будет бумага расти, так как 6,13% - неплохие дивиденты. Внимание, срок составления реестра акционеров - 08.06.2021, то есть бумагу нужно успеть купить до конца дня 04.06.2021, так как 6 июня - воскресенье.
Всем удачи!"
