time,text
2023-04-12T10:25:10.766+03:00,{$URKZ} по стакану больше купить нельзя 😢
2023-03-31T03:56:55.737+03:00,{$URKZ}
2023-02-24T18:59:49.477+03:00,{$URKZ} для себя
2023-02-13T20:42:11.906+03:00,{$URKZ} первый😅
